StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,PARTY7,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
11/27/2019 17:53,11/27/2019 17:56,0,98.182.33.195,100,181,1,11/27/2019 17:56,R_3GEchA8Mz0jS8rU,,,,,41.77609253,-71.44519806,anonymous,EN,1,2,7,5,,3,1,5,4,3,5,1,4,1,21,10,7,7,6,7,4,,13,13,12,13,12,13,13,13,12,7,7,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,,40,1,,1,28,3,0,1531210014,KS_G9QDMwM2GiCgDvDkSUw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,12.66666667,12.66666667,12.66666667,1,1,1
11/27/2019 19:07,11/27/2019 19:12,0,24.0.95.84,100,295,1,11/27/2019 19:12,R_11hDpPhLFbFFTQn,,,,,40.43060303,-74.40200043,anonymous,EN,1,2,2,6,,1,4,4,4,1,1,5,1,11,1,10,7,4,4,4,2,,7,7,7,7,7,7,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,1,,18,2,,2,25,3,0,1504414427,KS_G9QDMwM09zaC_YSFhEA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,7,7,13,1,1,1
11/27/2019 19:16,11/27/2019 19:26,0,184.0.77.189,100,601,1,11/27/2019 19:26,R_2CTZMV1yskUIt9G,,,,,39.36279297,-86.28029633,anonymous,EN,1,2,4,6,,6,7,3,3,2,3,5,2,"1,8,9",21,10,2,4,5,3,2,,10,13,11,11,13,12,10,13,13,2,5,2,4,6,6,6,6,4,3,3,3,2,2,3,2,1,3,2,1,1,1,1,1,1,1,1,1,,69,1,,1,21,2,0,1503377395,KS_G9QDMwM01mHhORddsOQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12,11.33333333,12,1,1,1
11/27/2019 19:16,11/27/2019 21:12,0,96.59.111.165,100,6949,1,11/27/2019 21:12,R_pL7oJTArdLGXkGZ,,,,,27.90910339,-82.80280304,anonymous,EN,1,2,7,6,,5,7,4,5,1,1,1,2,"1,2",21,10,7,7,7,6,2,,13,13,1,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,57,2,,1,10,1,0,1589264577,KS_G9QDMwM2k0dpUWCZUWQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,9,13,1,1,1
11/27/2019 20:12,11/27/2019 20:19,0,69.243.170.60,100,397,1,11/27/2019 20:19,R_1kNtCpBeQZZl4MZ,,,,,42.10969543,-87.93990326,anonymous,EN,1,2,6,6,,3,1,5,5,5,5,"1,2,3,4",4,"1,2,3,4,5,6,7,8,9,10",21,10,7,7,7,7,5,,13,13,13,13,13,13,13,13,13,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,38,2,,1,20,3,1,1645547899,KS_G9QDMwM0Bhddwntl7oA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,13,13,13,0,0,0
11/27/2019 20:39,11/27/2019 20:49,0,66.214.98.12,100,611,1,11/27/2019 20:49,R_2qaUX1bcpVKECDL,,,,,38.91700745,-119.986496,anonymous,EN,1,2,6,6,,5,7,4,5,3,3,1,3,"1,2,3,5",7,10,7,7,7,5,2,,13,11,3,4,13,10,13,13,13,4,7,7,7,4,6,6,7,4,3,2,3,1,6,1,1,5,4,4,5,1,2,2,2,1,2,1,1,,59,1,,1,22,2,0,1502445416,KS_G9QDMwM3xFBiZEZXycw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,9,9,13,1,1,1
11/27/2019 20:57,11/27/2019 21:50,0,67.253.194.190,100,3156,1,11/27/2019 21:50,R_2v8NXWxfnVYfV7I,,,,,43.21380615,-77.45749664,anonymous,EN,1,2,3,6,,6,7,3,4,2,2,5,1,11,20,10,7,7,7,7,2,,5,2,2,2,13,6,13,13,13,1,7,1,1,2,5,1,2,3,6,1,2,1,3,1,1,4,4,3,6,2,3,1,6,7,4,1,1,,79,1,,2,16,2,0,1095372957,KS_G9QDMwM32EoszKV1S1Q**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,7,3,13,1,0,1
11/27/2019 20:59,11/27/2019 21:06,0,24.192.88.31,100,445,1,11/27/2019 21:06,R_2uxKMSPGFEtb9QO,,,,,39.95300293,-83.0766983,anonymous,EN,1,2,3,6,,5,7,4,4,1,1,5,1,"1,2,5,7,8,9,10",7,10,7,7,7,5,2,,11,2,1,13,12,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,1,1,,57,11,christian,,18,2,0,1504495116,KS_G9QDMwM37FHV_h23oWA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12.66666667,4.666666667,13,1,0,1
11/28/2019 9:53,11/28/2019 10:04,0,107.10.78.22,100,618,1,11/28/2019 10:04,R_3O22hjuz7POW9V8,,,,,44.29559326,-88.271698,anonymous,EN,1,1,5,6,,6,5,1,1,4,4,5,2,"1,2,4,7,8,9,10",21,10,4,1,4,5,2,,13,13,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,7,7,1,1,1,4,1,1,,69,13,,2,12,1,1,1575176568,KS_G9QDMwM3pX1UCmfk4rw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,13,13,0,0,0
11/28/2019 9:53,11/28/2019 10:13,0,73.11.222.85,100,1144,1,11/28/2019 10:13,R_3nUuM0yL6xmGX4J,,,,,47.12710571,-122.3139954,anonymous,EN,1,1,7,6,,6,5,1,1,3,3,1,1,"1,3,7,8,9,10",8,10,5,4,5,4,2,,11,13,13,13,13,13,13,13,13,2,4,4,2,4,4,4,4,5,5,5,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,89,1,,1,13,2,0,1319514382,KS_G9QDMwM2IWaZ658IDqg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,13,12.33333333,13,1,1,1
11/28/2019 9:58,11/28/2019 10:12,0,68.111.168.150,100,847,1,11/28/2019 10:12,R_3fq7E67lTYYNAng,,,,,33.13659668,-117.0610962,anonymous,EN,1,2,6,5,,6,7,4,4,1,1,5,1,"7,8,9,10",21,10,7,7,7,5,2,,10,9,13,7,12,11,13,13,13,4,1,2,4,2,2,3,3,2,2,1,2,2,1,1,1,4,4,3,1,7,7,4,1,7,7,4,1,,67,1,,1,21,1,1,1502261872,KS_G9QDMwM0EgiiBALSg-Q**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,10,10.66666667,13,0,0,0
11/28/2019 10:07,11/28/2019 10:11,0,71.136.236.24,100,211,1,11/28/2019 10:11,R_2bPGLgLiedScTPc,,,,,33.78729248,-117.9230957,anonymous,EN,1,2,6,6,,3,7,4,4,3,3,"1,4",3,"1,2",20,10,6,6,7,6,2,,12,12,2,13,13,12,13,13,13,6,7,6,6,6,7,5,6,6,7,6,7,6,6,6,7,7,7,7,7,7,7,7,7,1,1,1,1,,44,1,,2,23,1,0,1123114940,KS_G9QDMwM3ylo2T2C1psQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,12.66666667,8.666666667,13,1,1,1
11/28/2019 11:00,11/28/2019 11:10,0,73.56.135.37,100,604,1,11/28/2019 11:10,R_28O1HLX7n4tIyoe,,,,,25.81530762,-80.35769653,anonymous,EN,1,2,6,5,,2,7,5,4,5,5,5,4,"1,2,4,5,6,7,8",21,10,7,7,7,7,2,,1,1,1,1,7,1,1,1,13,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,1,4,1,1,1,1,,33,1,,1,13,3,1,1561161712,KS_G9QDMwM0IMUaxcKJuUA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,3,1,5,1,1,1
11/28/2019 11:30,11/28/2019 11:49,0,74.99.76.13,100,1172,1,11/28/2019 11:49,R_2VOb5Q0mZCYyOEU,,,,,36.87210083,-76.3884964,anonymous,EN,1,2,5,5,,6,7,4,4,3,4,5,3,"1,2",21,10,6,7,7,5,2,,9,13,7,12,13,11,13,13,13,1,3,1,3,3,4,2,2,5,5,4,4,1,1,2,1,1,1,1,1,1,3,2,4,1,1,1,1,,68,1,,1,18,2,0,1514057442,KS_G9QDMwM1VtQI4mPI5Tw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12,9.666666667,13,1,1,1
11/28/2019 11:45,11/28/2019 11:51,0,98.214.38.253,100,326,1,11/28/2019 11:51,R_1N34da2420zOAwC,,,,,39.93110657,-91.37609863,anonymous,EN,1,2,5,6,,3,1,5,4,5,4,1,4,"1,2,3",21,10,7,6,7,7,5,,12,11,13,11,12,13,13,11,12,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,1,7,1,7,1,7,1,,35,1,,1,25,3,0,1662202668,KS_G9QDMwM0BUiHMxEzvZw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,12,12,12,1,1,1
11/28/2019 11:45,11/28/2019 11:59,0,68.225.192.102,100,823,1,11/28/2019 11:59,R_1jx4veFVvjpx6uc,,,,,33.43060303,-111.9255981,anonymous,EN,1,2,5,5,,5,7,3,4,3,4,4,3,"1,8",21,10,7,6,7,5,2,,4,11,4,10,13,13,13,13,13,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,,63,2,,1,13,2,0,1547247902,KS_G9QDMwM1ofw-b1GivzQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12,6.333333333,13,1,0,1
11/28/2019 11:46,11/28/2019 11:58,0,73.56.135.37,100,720,1,11/28/2019 11:58,R_yqC6P97fd7HWHF7,,,,,25.81530762,-80.35769653,anonymous,EN,1,2,6,5,,2,7,5,5,5,5,5,4,"1,2,3,4,5,6",21,10,7,7,7,7,2,,13,13,1,2,1,1,1,1,13,7,7,7,7,4,5,5,6,7,7,7,7,4,4,4,5,7,7,7,7,7,7,7,7,1,1,1,1,,37,1,,1,13,2,1,1561161712,KS_G9QDMwM0IMUaxcKJuUA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,1.333333333,9,5,1,0,1
11/28/2019 12:18,11/28/2019 12:48,0,24.110.29.110,100,1823,1,11/28/2019 12:48,R_2Wu0CJXp8hSoQ3R,,,,,28.30560303,-81.41970062,anonymous,EN,1,2,3,5,,2,1,4,4,4,4,2,4,4,21,10,7,7,7,7,3,,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,,28,13,,1,5,2,0,1662552593,KS_G9QDMwM1qnoY7EEIMPg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,7,7,7,1,1,1
11/28/2019 12:23,11/28/2019 12:35,0,24.34.199.31,100,702,1,11/28/2019 12:35,R_DfbQ1f4D7mpk53z,,,,,42.37249756,-71.18139648,anonymous,EN,1,2,5,6,,6,7,2,4,5,4,5,1,"7,8,9,10",21,10,7,7,7,7,2,,13,13,1,13,1,13,13,13,13,4,5,1,4,7,5,4,7,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,87,1,,2,19,3,0,1642871833,KS_G9QDMwM2pspAsdu91HQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,9,9,13,1,1,1
11/28/2019 13:57,11/28/2019 14:02,0,98.239.131.95,100,305,1,11/28/2019 14:02,R_A1EvUBmatDbUaNb,,,,,41.66189575,-78.79779816,anonymous,EN,1,1,3,6,,2,1,5,5,5,5,"1,2",4,"1,2,3,4",21,10,7,7,7,7,4,,13,13,13,13,13,13,13,13,13,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,,29,1,,1,15,1,0,1508953379,KS_G9QDMwM20Yn6rDUc8Ow**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,13,13,13,1,1,1
11/28/2019 15:59,11/28/2019 16:03,0,98.198.32.174,100,222,1,11/28/2019 16:03,R_2aVrGSteBTAe2I0,,,,,29.57200623,-95.54000092,anonymous,EN,1,1,6,6,,2,6,5,4,5,4,1,3,"4,10",21,10,7,6,7,6,4,,13,12,13,13,13,13,13,12,12,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,1,,29,7,,,27,1,0,1661595530,KS_G9QDMwM3TKCsUmTBSww**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,12.66666667,12.33333333,1,1,1
11/28/2019 17:42,11/28/2019 17:44,0,47.198.199.66,100,140,1,11/28/2019 17:44,R_VJg1NWLhE4OsZOh,,,,,28.04750061,-82.6147995,anonymous,EN,1,2,7,6,,2,7,3,2,4,4,2,2,"2,4,6,8",7,10,5,6,6,6,2,,11,6,9,11,8,10,11,11,12,5,3,3,3,4,4,4,3,3,2,3,3,3,2,3,3,4,4,3,2,3,3,7,5,5,5,4,1,,31,2,,2,28,3,0,1501939191,KS_G9QDMwM1BEFjXe-ufnw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,9.666666667,8.666666667,11.33333333,1,1,1
11/28/2019 18:44,11/28/2019 18:48,0,68.82.97.180,100,261,1,11/28/2019 18:48,R_2y2clGyEVWVq11w,,,,,40.03450012,-75.11930084,anonymous,EN,1,1,7,4,,2,1,2,3,4,3,1,3,4,21,10,6,7,7,6,3,,13,12,10,13,10,12,12,13,12,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,1,,30,5,,,15,1,1,1519040560,KS_G9QDMwM1p-bowABaaaA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,11.66666667,11.66666667,12.33333333,0,0,0
11/30/2019 14:15,11/30/2019 14:20,0,24.145.90.16,100,285,1,11/30/2019 14:20,R_30c758b3ZKCBSP2,,,,,41.956604,-78.65229797,anonymous,EN,1,2,3,5,,3,1,5,5,4,4,1,4,"1,2",21,10,6,7,7,7,2,,12,13,13,13,13,12,13,13,13,7,4,4,4,4,4,4,4,4,1,7,7,4,4,4,4,4,4,7,1,4,4,4,1,4,4,4,1,,46,12,,,2,1,1,1613663770,KS_G9QDMwM2HKS3uT6j4_g**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,12.66666667,12.66666667,13,0,0,0
11/30/2019 14:20,11/30/2019 14:25,0,96.3.192.154,100,351,1,11/30/2019 14:25,R_2cnNzpOhrL6X1Uy,,,,,46.83929443,-100.7819977,anonymous,EN,1,2,3,6,,2,6,3,4,4,4,5,1,4,21,10,7,7,7,7,2,,1,13,13,13,13,13,1,13,13,7,1,4,4,4,1,4,5,3,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,4,1,1,I wouldn't mind doing another one of these surveys,34,13,,2,1,1,0,1654370011,KS_G9QDMwM1My8dPQh-dgQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,9,9,1,1,1
11/30/2019 14:39,11/30/2019 14:43,0,65.249.163.165,100,278,1,11/30/2019 14:43,R_riRfmlgkdw6RZ61,,,,,40.78100586,-73.95010376,anonymous,EN,1,1,6,6,,2,3,5,4,3,4,"1,2",4,"1,3,7,9",21,10,6,6,7,7,4,,1,13,2,13,1,13,1,13,13,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,1,good,34,13,,1,25,1,0,1502373327,KS_G9QDMwM3lXjXIt7esrg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,9,5.333333333,9,1,0,1
11/30/2019 15:05,11/30/2019 15:58,0,73.237.38.215,100,3156,1,11/30/2019 15:58,R_2QSVc7pejOksAHe,,,,,33.61430359,-84.37159729,anonymous,EN,1,2,3,4,,1,1,5,5,5,5,5,4,"4,5,7,8",21,10,7,7,7,7,2,,13,13,6,13,2,11,7,1,13,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,,22,13,,2,12,1,1,1607348681,KS_G9QDMwM1_v6a-vAseeA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,8.666666667,10.66666667,7,0,0,0
11/30/2019 15:22,11/30/2019 16:11,0,108.80.45.105,100,2960,1,11/30/2019 16:11,R_2vcgFqqAFMXHFk6,,,,,39.0151062,-95.64019775,anonymous,EN,1,2,6,6,,3,7,4,5,1,4,5,3,"1,2",8,10,2,1,6,5,2,,13,13,10,7,13,8,13,10,13,2,1,2,2,3,4,2,2,4,1,1,2,2,3,2,2,4,4,4,4,1,1,1,1,1,1,1,1,every one of these AI studies skews left ALWAYS there is so much proof out there but the left is so BLINDED by their rage against Trump they don't even see it. PLEASE I beg you liberals rethink your logic because you aren't really showing any.,38,13,,1,14,3,0,1229353756,KS_G9QDMwM3sP1YKNqVXwg**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,9.333333333,12,12,1,1,1
11/30/2019 15:46,11/30/2019 15:53,0,71.12.215.200,100,427,1,11/30/2019 15:53,R_3F3Srof3rX2gVR9,,,,,34.62150574,-82.51460266,anonymous,EN,1,1,5,6,,4,4,3,2,1,1,5,1,11,4,10,4,4,4,1,2,,9,1,1,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,48,13,,1,22,1,0,1385856516,KS_G9QDMwM1LnqTc8GKuew**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,13,3.666666667,13,1,0,1
11/30/2019 16:23,11/30/2019 16:27,0,73.198.121.172,100,246,1,11/30/2019 16:27,R_xgXAMiWb0921q6d,,,,,40.65109253,-74.26000214,anonymous,EN,1,1,2,4,,1,1,5,5,5,5,"1,2,3,4",4,"1,2,3,4,5,6,8",21,10,7,7,7,7,2,,13,13,13,13,13,13,13,13,13,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,No,18,13,,1,1,1,0,1668186145,KS_G9QDMwM3qFfMDYE3M5g**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,13,13,13,1,1,1
11/30/2019 16:35,11/30/2019 16:54,0,98.168.233.223,100,1151,1,11/30/2019 16:54,R_1QEjUL6tfZhsiFA,,,,,41.28840637,-95.99720001,anonymous,EN,1,2,5,6,,2,1,4,4,4,3,5,3,3,21,10,7,7,6,6,2,,10,11,13,13,11,13,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,none,32,1,,1,10,2,0,1533907610,KS_G9QDMwM3K8AefdpRHTw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,12.33333333,11.33333333,1,1,1,0
11/30/2019 16:52,11/30/2019 17:16,0,104.58.26.27,100,1455,1,11/30/2019 17:16,R_OlZ06zynEQ0RhnP,,,,,38.54820251,-90.32980347,anonymous,EN,1,1,7,6,,5,5,1,3,1,3,3,3,"1,2,4,5,6,7,8,9,10",20,10,1,1,1,1,2,,13,13,13,13,13,13,9,13,13,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,60,1,,2,25,1,0,1504876349,KS_G9QDMwM25IUfQr1LKKA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,13,11.66666667,1,1,1
11/30/2019 16:55,11/30/2019 17:01,0,67.253.89.115,100,335,1,11/30/2019 17:01,R_9oEWiFVBqcX7PYl,,,,,44.09689331,-70.18630219,anonymous,EN,1,1,6,6,,3,5,5,5,4,4,"1,2",4,"1,2,4,5,7,8",21,10,6,6,7,7,4,,4,6,1,3,7,1,1,7,3,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,7,7,1,good,35,11,m,2,25,3,0,1557555462,KS_G9QDMwM23rk0xLyt1pQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,3.666666667,3.666666667,3.666666667,0,0,0
