StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONSENT,GENDER,EDU,COMUNIDAD_AUTÓNOMA,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,UNEM_3_1,UNEM_3_2,UNEM_3_3,IMM_3_1,IMM_3_2,IMM_3_3,CATAL_3_1,CATAL_3_2,CATAL_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,INCOME,AGE,OPEN,condition,pro,pid,psid,screen,SCENARIO_01,SCENARIO_02,SCENARIO_03,SCENARIO_04,SCENARIO_05,SCENARIO_06,SCENARIO_07,SCENARIO_08,SCENARIO_09,SCENARIO_10,SCENARIO_11,Create New Field or Choose From Dropdown...,ideology,own_imm_lib,own_unem_lib,own_catal_lib,imm_lib,unem_lib,catal_lib
12/25/2019 12:42,12/25/2019 14:51,0,90.74.62.169,100,7723,1,12/25/2019 14:51,R_1l3vKJBLJvOdLLS,,,,,37.60510254,-0.986206055,anonymous,EN,1,2,2,14,3,5,5,3,2,5,4,"1,7,8,10",8,4,5,5,5,4,2,,3,3,6,7,7,7,13,13,13,7,7,7,7,7,7,7,7,4,4,5,5,6,6,6,6,4,2,3,2,5,5,4,4,6,4,4,4,5,23,No,2,1,1662654546,OXBbUeeV77G_Aj1SJCV7Xg**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,7,4,13,1,1,0
12/25/2019 12:49,12/25/2019 13:02,0,91.126.202.47,100,785,1,12/25/2019 13:02,R_yvS9IvqIaKtlVPX,,,,,43.25990295,-4.070098877,anonymous,EN,1,1,2,11,3,5,4,3,4,4,4,"1,2,8,10",21,0,7,5,7,3,2,,13,11,13,12,9,13,11,9,6,5,5,4,6,5,6,6,6,4,4,4,4,4,4,4,4,1,1,4,4,1,1,1,1,4,5,4,4,3,31,,1,1,1679454016,OXBbUeeV77GO4h97RItF1A**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,11.33333333,12.33333333,8.666666667,0,0,0
12/25/2019 12:52,12/25/2019 13:06,0,85.84.94.145,100,844,1,12/25/2019 13:06,R_1eCCGhNFG27snF0,,,,,43.17739868,-2.311294556,anonymous,EN,1,2,2,16,5,2,2,1,2,5,1,4,1,9,1,1,1,1,2,,7,7,7,7,7,7,7,7,7,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,3,46,No,2,1,1454428427,OXBbUeeV77E1UMuby49SAg**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,derechas,7,7,7,0,0,0
12/25/2019 12:55,12/25/2019 13:07,0,212.106.224.61,100,694,1,12/25/2019 13:07,R_2q8AMBpzg7giqUL,,,,,38.26220703,-0.70300293,anonymous,EN,1,1,2,17,4,3,2,1,5,5,3,"1,2,3,5,7,8,10",7,9,6,6,7,6,2,,13,11,12,3,13,13,13,13,13,4,4,4,7,7,7,7,7,3,2,2,4,5,4,4,5,1,1,1,1,1,1,1,1,7,7,7,1,8,34,,1,0,1487190987,OXBbUeeV77FFOe7L20OckQ**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,9.666666667,12,13,1,1,1
12/25/2019 13:01,12/25/2019 13:19,0,92.177.76.197,100,1057,1,12/25/2019 13:19,R_12z14GThJPVUtnX,,,,,36.42759705,-5.145904541,anonymous,EN,1,2,2,1,4,5,5,4,4,5,2,11,7,6,3,3,4,3,2,,1,1,1,9,13,9,13,13,1,4,4,4,7,4,4,4,4,3,3,3,3,3,3,4,4,7,4,5,5,7,6,4,4,7,7,5,4,5,35,Ha sido difícil de entender,3,1,1284479315,OXBbUeeV77HbBiEyOsCMPw**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,10.33333333,1,9,0,1,0
12/25/2019 13:03,12/25/2019 13:07,0,83.39.98.31,100,244,1,12/25/2019 13:07,R_2OO3F2Xo2D50lDC,,,,,41.65739441,-0.876403809,anonymous,EN,1,2,1,2,4,5,3,3,4,1,1,"2,6",7,7,2,3,3,2,3,,4,5,3,3,4,5,3,3,4,4,4,4,1,3,1,4,4,4,4,1,4,1,4,1,7,2,3,3,2,1,3,2,2,1,1,1,4,6,36,,1,0,1486071158,OXBbUeeV77HzNL7-_ODsZA**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,4,4,3.333333333,0,0,0
12/25/2019 13:09,12/25/2019 13:25,0,85.48.246.11,100,930,1,12/25/2019 13:25,R_qLp2ifeY4hTcykh,,,,,40.32229614,-3.862106323,anonymous,EN,1,1,1,13,3,3,2,1,3,5,3,"1,2,5,6,7,10",6,10,7,6,7,6,2,,11,9,2,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,6,6,7,5,4,4,7,6,6,5,6,27,,1,1,1572497930,OXBbUeeV77Fjdjjp4WGX_w**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,13,7.333333333,13,0,0,0
12/25/2019 13:19,12/25/2019 14:00,0,79.153.108.222,100,2428,1,12/25/2019 14:00,R_3hh92gWKwdrvlRm,,,,,38.05459595,-1.207595825,anonymous,EN,1,2,2,14,4,2,1,4,2,5,1,"6,7",7,3,5,5,4,2,2,,1,1,1,13,13,13,11,10,5,3,4,3,5,4,3,2,2,3,3,4,2,3,3,3,3,7,5,1,3,3,3,4,3,3,3,3,3,5,40,no,3,1,1417992196,OXBbUeeV77FeitZb51TixA**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,13,1,8.666666667,0,1,0
12/25/2019 13:20,12/25/2019 13:40,0,154.60.233.35,100,1161,1,12/25/2019 13:40,R_3IQwVlmETOeAALL,,,,,41.54029846,2.213104248,anonymous,EN,1,1,1,9,4,2,2,1,1,4,2,"1,2,3,4,5,6,7,8,9,10",8,2,5,5,4,2,2,,4,1,7,2,3,3,1,1,1,4,4,4,6,6,4,5,6,5,5,5,4,4,4,5,5,2,2,2,4,2,3,3,3,1,1,1,1,2,41,No,3,0,1546300103,OXBbUeeV77EQzRyh_xYqfA**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,2.666666667,4,1,0,0,0
12/25/2019 13:28,12/25/2019 13:32,0,176.85.15.100,100,258,1,12/25/2019 13:32,R_2AKHo5VZhyQ9F8P,,,,,37.27259827,-6.94329834,anonymous,EN,1,1,1,1,5,5,5,1,2,1,3,1,21,10,4,4,7,5,2,,2,1,1,1,4,2,13,13,13,1,7,1,1,4,1,1,1,4,4,4,4,4,4,1,4,1,1,1,4,7,7,1,1,7,1,3,4,7,52,No,1,0,1486359350,OXBbUeeV77HOpKMv7FoREg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,2.333333333,1.333333333,13,0,0,1
12/25/2019 13:28,12/25/2019 13:34,0,88.15.198.47,100,358,1,12/25/2019 13:34,R_1kIF5QJJkGaOmvt,,,,,41.92720032,2.258605957,anonymous,EN,1,1,2,9,3,4,2,2,3,5,1,1,7,5,4,4,4,4,2,,1,2,1,5,6,6,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,1,1,1,1,1,1,1,1,6,27,,3,0,1486321006,OXBbUeeV77Fhg09tXobrkw**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,5.666666667,1.333333333,1,0,0,0
12/25/2019 13:41,12/25/2019 13:59,0,88.5.181.190,100,1093,1,12/25/2019 13:59,R_20O0JX8FLEguDKD,,,,,37.13789368,-3.617904663,anonymous,EN,1,1,1,1,5,3,1,1,5,5,3,"1,2,7",7,2,2,3,2,3,2,,3,3,3,3,3,3,6,5,7,4,4,3,7,6,4,6,7,6,4,4,4,2,3,3,4,2,2,4,4,1,2,2,7,4,4,4,4,5,50,,3,0,1486061856,OXBbUeeV77FZvE6cIsX3xw**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,3,3,6,0,0,0
12/25/2019 13:42,12/25/2019 13:48,0,185.87.131.137,100,354,1,12/25/2019 13:48,R_28TGNewWX26IjDq,,,,,38.99420166,-1.856399536,anonymous,EN,1,1,2,7,4,1,1,2,2,5,3,"1,2,4,6",7,3,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,34,,1,0,1667847323,OXBbUeeV77H18o1I41IMIg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,izquierdas,1,1,1,0,0,0
12/25/2019 13:46,12/25/2019 13:52,0,77.27.10.39,100,326,1,12/25/2019 13:52,R_2SAYfDork1Y3ber,,,,,43.3302002,-8.35760498,anonymous,EN,1,2,2,11,5,5,1,2,2,5,1,11,7,3,5,5,5,4,2,,7,9,8,7,6,6,10,11,11,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,49,,3,0,1485979366,OXBbUeeV77HoDExjetPWGA**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,6.333333333,8,10.66666667,0,1,1
12/25/2019 13:53,12/25/2019 14:01,0,95.125.220.14,100,474,1,12/25/2019 14:01,R_1FQXymjfF4Yhfim,,,,,36.72860718,-4.433700562,anonymous,EN,1,1,2,1,3,3,4,3,4,5,4,"1,3,4,6",7,8,6,5,6,5,2,,1,1,1,10,13,10,13,13,13,4,4,3,4,5,4,5,4,4,4,4,4,1,1,1,1,1,4,1,4,4,4,4,1,4,4,4,5,4,26,No,2,0,1667802498,OXBbUeeV77GXemhtUpVysg**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,derechas,11,1,13,1,0,1
12/25/2019 13:54,12/25/2019 14:00,0,188.86.120.223,100,358,1,12/25/2019 14:00,R_1Lp4Irrc6bW2nIf,,,,,41.65339661,-4.723403931,anonymous,EN,1,2,2,8,3,4,4,3,2,5,3,"1,2,7,8,9,10",7,6,4,4,4,4,2,,5,4,5,5,4,4,7,7,7,4,4,4,4,7,4,4,7,7,7,7,7,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,7,27,No,1,1,1679473646,OXBbUeeV77Es_S5qdq0ixA**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,4.333333333,4.666666667,7,1,1,0
12/25/2019 13:56,12/25/2019 14:03,0,193.152.35.160,100,440,1,12/25/2019 14:03,R_22VA6hd0YtEZmgf,,,,,40.417099,-3.683898926,anonymous,EN,1,2,2,13,4,5,5,5,5,1,3,4,20,6,4,4,4,4,2,,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,3,38,,1,0,1486053696,OXBbUeeV77EqagL1iiJZ-Q**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,3,3,3,0,0,0
12/25/2019 14:00,12/25/2019 14:15,0,31.4.201.128,100,933,1,12/25/2019 14:15,R_1jNjzewfBzIi2CV,,,,,41.38909912,2.161102295,anonymous,EN,1,2,2,9,5,5,4,1,1,5,3,"1,2,7,8,9,10",21,2,6,6,6,6,2,,3,1,3,7,7,7,1,1,1,4,5,5,6,6,6,6,6,5,5,5,5,4,4,4,4,2,6,6,5,4,4,4,4,4,6,6,4,6,50,,3,1,1219397521,OXBbUeeV77FeUv0mVPXU-g**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,7,2.333333333,1,1,1,1
12/25/2019 14:02,12/25/2019 14:12,0,95.122.44.14,100,601,1,12/25/2019 14:12,R_2S3x90EL34cdFLp,,,,,40.42320251,-3.556106567,anonymous,EN,1,1,1,13,4,2,1,2,2,5,3,"1,6,7,8",20,1,7,7,7,7,2,,1,1,4,1,5,1,7,9,7,7,6,7,7,7,4,7,7,7,4,7,7,4,4,4,4,1,3,2,2,1,1,1,1,1,1,2,2,6,35,,2,0,1559425144,OXBbUeeV77GFRt1zW95rMA**,,moderador,persona,moderador,editores y periodistas,los editores y periodistas actuarían,los editores y periodistas serían,unos editores y periodistas recomienden,una persona que,esta persona,la misma persona que,los editores y periodistas serían políticamente objetivos e imparciales,,izquierdas,2.333333333,2,7.666666667,0,0,1
12/25/2019 14:06,12/25/2019 16:28,0,91.90.2.217,100,8480,1,12/25/2019 16:28,R_2Bx1JRcjXZbixhD,,,,,38.94419861,-3.238098145,anonymous,EN,1,1,2,7,3,1,1,3,4,5,4,6,20,8,5,4,5,4,2,,5,1,1,13,7,13,3,1,13,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,1,4,1,1,1,4,1,7,7,7,7,5,23,,3,0,1665377123,OXBbUeeV77ExxpOWYx9ItQ**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,11,2.333333333,5.666666667,1,0,0
12/25/2019 14:10,12/25/2019 14:19,0,194.30.161.141,100,578,1,12/25/2019 14:19,R_1mpZO29Mpeq9VfH,,,,,40.41720581,-3.684005737,anonymous,EN,1,1,1,17,4,3,4,3,3,1,3,"1,2",21,4,7,7,7,7,2,,1,1,1,1,1,1,13,13,13,1,1,1,7,7,1,7,7,7,7,7,7,7,7,7,7,4,4,4,4,1,1,4,7,1,1,4,7,5,41,,3,0,1486080591,OXBbUeeV77GFiIfXpoqcbg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,1,1,13,0,0,1
12/25/2019 14:16,12/25/2019 14:35,0,87.219.103.193,100,1169,1,12/25/2019 14:35,R_2mkEB6wShbDR1Qt,,,,,43.51300049,-8.155395508,anonymous,EN,1,1,1,11,5,1,1,1,5,5,4,"1,4,6",8,2,5,5,4,6,2,,1,2,1,1,7,1,2,9,1,7,7,7,3,6,6,7,6,5,6,6,6,6,6,6,4,1,1,1,1,7,1,1,1,6,6,6,5,5,49,no,3,0,1486057951,OXBbUeeV77HF6XgnkfBoQg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,3,1.333333333,4,0,0,0
12/25/2019 14:24,12/25/2019 14:30,0,188.213.81.136,100,403,1,12/25/2019 14:30,R_22rYKfttq9444Qb,,,,,39.37739563,-2.574493408,anonymous,EN,1,1,2,7,4,5,3,3,4,5,3,"3,4,5,6",21,10,6,6,6,6,2,,3,2,1,5,13,11,13,13,10,4,4,4,4,4,4,4,3,6,4,5,4,4,5,5,4,3,2,3,3,7,7,7,4,7,6,6,4,5,35,,3,1,1673009538,OXBbUeeV77HpQLU4j3Gl3A**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,derechas,9.666666667,2,12,0,1,0
12/25/2019 14:25,12/25/2019 14:50,0,90.162.212.83,100,1506,1,12/25/2019 14:50,R_1gvdsnPEBtiV6AR,,,,,42.33670044,-7.864105225,anonymous,EN,1,2,2,11,5,3,2,2,3,5,3,"2,7,8,9,10",7,3,1,2,3,2,2,,5,2,7,8,5,7,7,13,12,4,4,4,6,5,2,4,6,4,3,5,4,4,4,5,6,4,4,2,4,4,4,2,5,6,5,5,4,5,52,no,3,1,1641414659,OXBbUeeV77Fo_dwDTlJAMg**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,izquierdas,6.666666667,4.666666667,10.66666667,1,1,0
12/25/2019 14:27,12/25/2019 14:38,0,85.52.231.143,100,643,1,12/25/2019 14:38,R_V3FlVnUIt7mHdAd,,,,,39.47050476,-0.376495361,anonymous,EN,1,1,2,7,4,3,2,2,3,5,3,"1,4,6",8,5,4,6,6,4,2,,1,1,3,1,1,4,13,11,7,4,3,5,5,6,4,5,7,6,7,7,4,6,4,6,7,5,4,3,3,2,1,2,2,4,3,2,3,4,41,,3,0,1679480969,OXBbUeeV77EQ6eotRjH_Hw**,,moderador con la ayuda de Inteligencia Artificial,una persona con la ayuda de Inteligencia Artificial,moderador ayudado por Inteligencia Artificial,editores y periodistas ayudados por Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial actuarían,los editores y periodistas ayudados por Inteligencia Artificial serían,unos editores y periodistas ayudados por Inteligencia Artificial recomienden,una persona que con la ayuda de Inteligencia Artificial,esta persona ayudada por Inteligencia Artificial,la misma persona que con la ayuda de Inteligencia Artificial,los editores y periodistas ayudados por Inteligencia Artificial serían políticamente objetivos e imparciales,,centro,2,1.666666667,10.33333333,0,0,1
12/25/2019 14:39,12/25/2019 14:46,0,185.191.21.39,100,465,1,12/25/2019 14:46,R_qDuFZRoJ6JEwyNr,,,,,37.93069458,-0.755096436,anonymous,EN,1,1,2,17,6,5,5,4,4,5,3,"7,8,9,10",4,6,4,4,4,3,2,,7,7,7,5,6,5,5,7,7,4,4,4,3,3,5,4,4,4,4,4,4,4,4,4,5,3,3,4,4,4,4,4,4,3,3,5,4,6,54,,1,1,1486278322,OXBbUeeV77GxbQgAiVlGxg**,,programa de Inteligencia Artificial,programa de Inteligencia Artificial,programa de Inteligencia Artificial,un programa de Inteligencia Artificial,el programa de Inteligencia Artificial actuaría,el programa de Inteligencia Artificial sería,un programa de Inteligencia Artificial recomiende,un programa de Inteligencia Artificial que,este programa de Inteligencia Artificial,el mismo programa de Inteligencia Artificial que,el programa de Inteligencia Artificial sería políticamente objetivo e imparcial,,derechas,5.333333333,7,6.333333333,1,0,1
